municipality_code,age_code,year_code,sex_code,year,sveitarfelag_source,age,sex,population
2510,9,2025,0,2025,Suðurnesjabær, 9 ára,Alls,60
2510,9,2026,0,2026,Suðurnesjabær, 9 ára,Alls,59
2510,10,1998,0,1998,Suðurnesjabær, 10 ára,Alls,57
2510,10,1999,0,1999,Suðurnesjabær, 10 ára,Alls,48
2510,10,2000,0,2000,Suðurnesjabær, 10 ára,Alls,53
2510,10,2001,0,2001,Suðurnesjabær, 10 ára,Alls,46
2510,10,2002,0,2002,Suðurnesjabær, 10 ára,Alls,46
2510,10,2003,0,2003,Suðurnesjabær, 10 ára,Alls,53
2510,10,2004,0,2004,Suðurnesjabær, 10 ára,Alls,53
2510,10,2005,0,2005,Suðurnesjabær, 10 ára,Alls,48
2510,10,2006,0,2006,Suðurnesjabær, 10 ára,Alls,39
2510,10,2007,0,2007,Suðurnesjabær, 10 ára,Alls,56
2510,10,2008,0,2008,Suðurnesjabær, 10 ára,Alls,47
2510,10,2009,0,2009,Suðurnesjabær, 10 ára,Alls,42
2510,10,2010,0,2010,Suðurnesjabær, 10 ára,Alls,55
2510,10,2011,0,2011,Suðurnesjabær, 10 ára,Alls,44
2510,10,2012,0,2012,Suðurnesjabær, 10 ára,Alls,53
2510,10,2013,0,2013,Suðurnesjabær, 10 ára,Alls,38
2510,10,2014,0,2014,Suðurnesjabær, 10 ára,Alls,40
2510,10,2015,0,2015,Suðurnesjabær, 10 ára,Alls,45
2510,10,2016,0,2016,Suðurnesjabær, 10 ára,Alls,42
2510,10,2017,0,2017,Suðurnesjabær, 10 ára,Alls,39
2510,10,2018,0,2018,Suðurnesjabær, 10 ára,Alls,66
2510,10,2019,0,2019,Suðurnesjabær, 10 ára,Alls,55
2510,10,2020,0,2020,Suðurnesjabær, 10 ára,Alls,52
2510,10,2021,0,2021,Suðurnesjabær, 10 ára,Alls,59
2510,10,2022,0,2022,Suðurnesjabær, 10 ára,Alls,52
2510,10,2023,0,2023,Suðurnesjabær, 10 ára,Alls,50
2510,10,2024,0,2024,Suðurnesjabær, 10 ára,Alls,63
2510,10,2025,0,2025,Suðurnesjabær, 10 ára,Alls,50
2510,10,2026,0,2026,Suðurnesjabær, 10 ára,Alls,59
2510,11,1998,0,1998,Suðurnesjabær, 11 ára,Alls,50
2510,11,1999,0,1999,Suðurnesjabær, 11 ára,Alls,56
2510,11,2000,0,2000,Suðurnesjabær, 11 ára,Alls,48
2510,11,2001,0,2001,Suðurnesjabær, 11 ára,Alls,57
2510,11,2002,0,2002,Suðurnesjabær, 11 ára,Alls,48
2510,11,2003,0,2003,Suðurnesjabær, 11 ára,Alls,44
2510,11,2004,0,2004,Suðurnesjabær, 11 ára,Alls,56
2510,11,2005,0,2005,Suðurnesjabær, 11 ára,Alls,53
2510,11,2006,0,2006,Suðurnesjabær, 11 ára,Alls,56
2510,11,2007,0,2007,Suðurnesjabær, 11 ára,Alls,47
2510,11,2008,0,2008,Suðurnesjabær, 11 ára,Alls,54
2510,11,2009,0,2009,Suðurnesjabær, 11 ára,Alls,48
2510,11,2010,0,2010,Suðurnesjabær, 11 ára,Alls,40
2510,11,2011,0,2011,Suðurnesjabær, 11 ára,Alls,53
2510,11,2012,0,2012,Suðurnesjabær, 11 ára,Alls,43
2510,11,2013,0,2013,Suðurnesjabær, 11 ára,Alls,49
2510,11,2014,0,2014,Suðurnesjabær, 11 ára,Alls,34
2510,11,2015,0,2015,Suðurnesjabær, 11 ára,Alls,43
2510,11,2016,0,2016,Suðurnesjabær, 11 ára,Alls,44
2510,11,2017,0,2017,Suðurnesjabær, 11 ára,Alls,39
2510,11,2018,0,2018,Suðurnesjabær, 11 ára,Alls,37
2510,11,2019,0,2019,Suðurnesjabær, 11 ára,Alls,66
2510,11,2020,0,2020,Suðurnesjabær, 11 ára,Alls,54
2510,11,2021,0,2021,Suðurnesjabær, 11 ára,Alls,52
2510,11,2022,0,2022,Suðurnesjabær, 11 ára,Alls,57
2510,11,2023,0,2023,Suðurnesjabær, 11 ára,Alls,52
2510,11,2024,0,2024,Suðurnesjabær, 11 ára,Alls,50
2510,11,2025,0,2025,Suðurnesjabær, 11 ára,Alls,66
2510,11,2026,0,2026,Suðurnesjabær, 11 ára,Alls,49
2510,12,1998,0,1998,Suðurnesjabær, 12 ára,Alls,45
2510,12,1999,0,1999,Suðurnesjabær, 12 ára,Alls,51
2510,12,2000,0,2000,Suðurnesjabær, 12 ára,Alls,51
2510,12,2001,0,2001,Suðurnesjabær, 12 ára,Alls,49
2510,12,2002,0,2002,Suðurnesjabær, 12 ára,Alls,55
2510,12,2003,0,2003,Suðurnesjabær, 12 ára,Alls,45
2510,12,2004,0,2004,Suðurnesjabær, 12 ára,Alls,45
2510,12,2005,0,2005,Suðurnesjabær, 12 ára,Alls,56
2510,12,2006,0,2006,Suðurnesjabær, 12 ára,Alls,56
2510,12,2007,0,2007,Suðurnesjabær, 12 ára,Alls,54
2510,12,2008,0,2008,Suðurnesjabær, 12 ára,Alls,46
2510,12,2009,0,2009,Suðurnesjabær, 12 ára,Alls,53
2510,12,2010,0,2010,Suðurnesjabær, 12 ára,Alls,47
2510,12,2011,0,2011,Suðurnesjabær, 12 ára,Alls,39
2510,12,2012,0,2012,Suðurnesjabær, 12 ára,Alls,58
2510,12,2013,0,2013,Suðurnesjabær, 12 ára,Alls,36
2510,12,2014,0,2014,Suðurnesjabær, 12 ára,Alls,50
2510,12,2015,0,2015,Suðurnesjabær, 12 ára,Alls,37
2510,12,2016,0,2016,Suðurnesjabær, 12 ára,Alls,33
2510,12,2017,0,2017,Suðurnesjabær, 12 ára,Alls,45
2510,12,2018,0,2018,Suðurnesjabær, 12 ára,Alls,41
2510,12,2019,0,2019,Suðurnesjabær, 12 ára,Alls,35
2510,12,2020,0,2020,Suðurnesjabær, 12 ára,Alls,69
2510,12,2021,0,2021,Suðurnesjabær, 12 ára,Alls,58
2510,12,2022,0,2022,Suðurnesjabær, 12 ára,Alls,50
2510,12,2023,0,2023,Suðurnesjabær, 12 ára,Alls,56
2510,12,2024,0,2024,Suðurnesjabær, 12 ára,Alls,49
2510,12,2025,0,2025,Suðurnesjabær, 12 ára,Alls,50
2510,12,2026,0,2026,Suðurnesjabær, 12 ára,Alls,66
2510,13,1998,0,1998,Suðurnesjabær, 13 ára,Alls,59
2510,13,1999,0,1999,Suðurnesjabær, 13 ára,Alls,47
2510,13,2000,0,2000,Suðurnesjabær, 13 ára,Alls,49
2510,13,2001,0,2001,Suðurnesjabær, 13 ára,Alls,52
2510,13,2002,0,2002,Suðurnesjabær, 13 ára,Alls,48
2510,13,2003,0,2003,Suðurnesjabær, 13 ára,Alls,54
2510,13,2004,0,2004,Suðurnesjabær, 13 ára,Alls,43
2510,13,2005,0,2005,Suðurnesjabær, 13 ára,Alls,48
2510,13,2006,0,2006,Suðurnesjabær, 13 ára,Alls,59
2510,13,2007,0,2007,Suðurnesjabær, 13 ára,Alls,61
2510,13,2008,0,2008,Suðurnesjabær, 13 ára,Alls,51
2510,13,2009,0,2009,Suðurnesjabær, 13 ára,Alls,48
2510,13,2010,0,2010,Suðurnesjabær, 13 ára,Alls,53
2510,13,2011,0,2011,Suðurnesjabær, 13 ára,Alls,43
2510,13,2012,0,2012,Suðurnesjabær, 13 ára,Alls,38
2510,13,2013,0,2013,Suðurnesjabær, 13 ára,Alls,51
2510,13,2014,0,2014,Suðurnesjabær, 13 ára,Alls,35
2510,13,2015,0,2015,Suðurnesjabær, 13 ára,Alls,50
2510,13,2016,0,2016,Suðurnesjabær, 13 ára,Alls,36
2510,13,2017,0,2017,Suðurnesjabær, 13 ára,Alls,36
2510,13,2018,0,2018,Suðurnesjabær, 13 ára,Alls,45
2510,13,2019,0,2019,Suðurnesjabær, 13 ára,Alls,41
2510,13,2020,0,2020,Suðurnesjabær, 13 ára,Alls,36
2510,13,2021,0,2021,Suðurnesjabær, 13 ára,Alls,70
2510,13,2022,0,2022,Suðurnesjabær, 13 ára,Alls,60
2510,13,2023,0,2023,Suðurnesjabær, 13 ára,Alls,52
2510,13,2024,0,2024,Suðurnesjabær, 13 ára,Alls,53
2510,13,2025,0,2025,Suðurnesjabær, 13 ára,Alls,51
2510,13,2026,0,2026,Suðurnesjabær, 13 ára,Alls,47
2510,14,1998,0,1998,Suðurnesjabær, 14 ára,Alls,56
2510,14,1999,0,1999,Suðurnesjabær, 14 ára,Alls,60
2510,14,2000,0,2000,Suðurnesjabær, 14 ára,Alls,48
2510,14,2001,0,2001,Suðurnesjabær, 14 ára,Alls,47
2510,14,2002,0,2002,Suðurnesjabær, 14 ára,Alls,50
2510,14,2003,0,2003,Suðurnesjabær, 14 ára,Alls,47
2510,14,2004,0,2004,Suðurnesjabær, 14 ára,Alls,55
2510,14,2005,0,2005,Suðurnesjabær, 14 ára,Alls,43
2510,14,2006,0,2006,Suðurnesjabær, 14 ára,Alls,49
2510,14,2007,0,2007,Suðurnesjabær, 14 ára,Alls,59
2510,14,2008,0,2008,Suðurnesjabær, 14 ára,Alls,57
2510,14,2009,0,2009,Suðurnesjabær, 14 ára,Alls,56
2510,14,2010,0,2010,Suðurnesjabær, 14 ára,Alls,45
2510,14,2011,0,2011,Suðurnesjabær, 14 ára,Alls,52
2510,14,2012,0,2012,Suðurnesjabær, 14 ára,Alls,49
2510,14,2013,0,2013,Suðurnesjabær, 14 ára,Alls,39
2510,14,2014,0,2014,Suðurnesjabær, 14 ára,Alls,48
2510,14,2015,0,2015,Suðurnesjabær, 14 ára,Alls,36
2510,14,2016,0,2016,Suðurnesjabær, 14 ára,Alls,48
2510,14,2017,0,2017,Suðurnesjabær, 14 ára,Alls,36
2510,14,2018,0,2018,Suðurnesjabær, 14 ára,Alls,36
2510,14,2019,0,2019,Suðurnesjabær, 14 ára,Alls,43
2510,14,2020,0,2020,Suðurnesjabær, 14 ára,Alls,42
2510,14,2021,0,2021,Suðurnesjabær, 14 ára,Alls,42
2510,14,2022,0,2022,Suðurnesjabær, 14 ára,Alls,68
2510,14,2023,0,2023,Suðurnesjabær, 14 ára,Alls,59
2510,14,2024,0,2024,Suðurnesjabær, 14 ára,Alls,55
2510,14,2025,0,2025,Suðurnesjabær, 14 ára,Alls,58
2510,14,2026,0,2026,Suðurnesjabær, 14 ára,Alls,54
2510,15,1998,0,1998,Suðurnesjabær, 15 ára,Alls,52
2510,15,1999,0,1999,Suðurnesjabær, 15 ára,Alls,56
2510,15,2000,0,2000,Suðurnesjabær, 15 ára,Alls,57
2510,15,2001,0,2001,Suðurnesjabær, 15 ára,Alls,46
2510,15,2002,0,2002,Suðurnesjabær, 15 ára,Alls,46
2510,15,2003,0,2003,Suðurnesjabær, 15 ára,Alls,49
2510,15,2004,0,2004,Suðurnesjabær, 15 ára,Alls,48
2510,15,2005,0,2005,Suðurnesjabær, 15 ára,Alls,56
2510,15,2006,0,2006,Suðurnesjabær, 15 ára,Alls,43
2510,15,2007,0,2007,Suðurnesjabær, 15 ára,Alls,54
2510,15,2008,0,2008,Suðurnesjabær, 15 ára,Alls,54
2510,15,2009,0,2009,Suðurnesjabær, 15 ára,Alls,59
2510,15,2010,0,2010,Suðurnesjabær, 15 ára,Alls,52
2510,15,2011,0,2011,Suðurnesjabær, 15 ára,Alls,40
2510,15,2012,0,2012,Suðurnesjabær, 15 ára,Alls,51
2510,15,2013,0,2013,Suðurnesjabær, 15 ára,Alls,44
2510,15,2014,0,2014,Suðurnesjabær, 15 ára,Alls,37
2510,15,2015,0,2015,Suðurnesjabær, 15 ára,Alls,43
2510,15,2016,0,2016,Suðurnesjabær, 15 ára,Alls,32
2510,15,2017,0,2017,Suðurnesjabær, 15 ára,Alls,51
2510,15,2018,0,2018,Suðurnesjabær, 15 ára,Alls,37
2510,15,2019,0,2019,Suðurnesjabær, 15 ára,Alls,35
2510,15,2020,0,2020,Suðurnesjabær, 15 ára,Alls,47
2510,15,2021,0,2021,Suðurnesjabær, 15 ára,Alls,42
2510,15,2022,0,2022,Suðurnesjabær, 15 ára,Alls,37
2510,15,2023,0,2023,Suðurnesjabær, 15 ára,Alls,61
2510,15,2024,0,2024,Suðurnesjabær, 15 ára,Alls,59
2510,15,2025,0,2025,Suðurnesjabær, 15 ára,Alls,60
2510,15,2026,0,2026,Suðurnesjabær, 15 ára,Alls,59
3000,-1,1998,0,1998,Akraneskaupstaður,Alls,Alls,5125
3000,-1,1999,0,1999,Akraneskaupstaður,Alls,Alls,5186
3000,-1,2000,0,2000,Akraneskaupstaður,Alls,Alls,5340
3000,-1,2001,0,2001,Akraneskaupstaður,Alls,Alls,5450
3000,-1,2002,0,2002,Akraneskaupstaður,Alls,Alls,5510
3000,-1,2003,0,2003,Akraneskaupstaður,Alls,Alls,5595
3000,-1,2004,0,2004,Akraneskaupstaður,Alls,Alls,5588
3000,-1,2005,0,2005,Akraneskaupstaður,Alls,Alls,5657
3000,-1,2006,0,2006,Akraneskaupstaður,Alls,Alls,5786
3000,-1,2007,0,2007,Akraneskaupstaður,Alls,Alls,5976
3000,-1,2008,0,2008,Akraneskaupstaður,Alls,Alls,6401
3000,-1,2009,0,2009,Akraneskaupstaður,Alls,Alls,6609
3000,-1,2010,0,2010,Akraneskaupstaður,Alls,Alls,6549
3000,-1,2011,0,2011,Akraneskaupstaður,Alls,Alls,6546
3000,-1,2012,0,2012,Akraneskaupstaður,Alls,Alls,6518
3000,-1,2013,0,2013,Akraneskaupstaður,Alls,Alls,6552
3000,-1,2014,0,2014,Akraneskaupstaður,Alls,Alls,6624
3000,-1,2015,0,2015,Akraneskaupstaður,Alls,Alls,6703
3000,-1,2016,0,2016,Akraneskaupstaður,Alls,Alls,6841
3000,-1,2017,0,2017,Akraneskaupstaður,Alls,Alls,6980
3000,-1,2018,0,2018,Akraneskaupstaður,Alls,Alls,7184
3000,-1,2019,0,2019,Akraneskaupstaður,Alls,Alls,7308
3000,-1,2020,0,2020,Akraneskaupstaður,Alls,Alls,7408
3000,-1,2021,0,2021,Akraneskaupstaður,Alls,Alls,7551
3000,-1,2022,0,2022,Akraneskaupstaður,Alls,Alls,7693
3000,-1,2023,0,2023,Akraneskaupstaður,Alls,Alls,7854
3000,-1,2024,0,2024,Akraneskaupstaður,Alls,Alls,8071
3000,-1,2025,0,2025,Akraneskaupstaður,Alls,Alls,8285
3000,-1,2026,0,2026,Akraneskaupstaður,Alls,Alls,8440
3000,6,1998,0,1998,Akraneskaupstaður, 6 ára,Alls,95
3000,6,1999,0,1999,Akraneskaupstaður, 6 ára,Alls,79
3000,6,2000,0,2000,Akraneskaupstaður, 6 ára,Alls,95
3000,6,2001,0,2001,Akraneskaupstaður, 6 ára,Alls,81
3000,6,2002,0,2002,Akraneskaupstaður, 6 ára,Alls,82
3000,6,2003,0,2003,Akraneskaupstaður, 6 ára,Alls,80
3000,6,2004,0,2004,Akraneskaupstaður, 6 ára,Alls,94
3000,6,2005,0,2005,Akraneskaupstaður, 6 ára,Alls,98
3000,6,2006,0,2006,Akraneskaupstaður, 6 ára,Alls,98
3000,6,2007,0,2007,Akraneskaupstaður, 6 ára,Alls,80
3000,6,2008,0,2008,Akraneskaupstaður, 6 ára,Alls,101
3000,6,2009,0,2009,Akraneskaupstaður, 6 ára,Alls,83
3000,6,2010,0,2010,Akraneskaupstaður, 6 ára,Alls,104
3000,6,2011,0,2011,Akraneskaupstaður, 6 ára,Alls,96
3000,6,2012,0,2012,Akraneskaupstaður, 6 ára,Alls,93
3000,6,2013,0,2013,Akraneskaupstaður, 6 ára,Alls,100
3000,6,2014,0,2014,Akraneskaupstaður, 6 ára,Alls,107
3000,6,2015,0,2015,Akraneskaupstaður, 6 ára,Alls,100
3000,6,2016,0,2016,Akraneskaupstaður, 6 ára,Alls,98
3000,6,2017,0,2017,Akraneskaupstaður, 6 ára,Alls,117
3000,6,2018,0,2018,Akraneskaupstaður, 6 ára,Alls,114
3000,6,2019,0,2019,Akraneskaupstaður, 6 ára,Alls,110
3000,6,2020,0,2020,Akraneskaupstaður, 6 ára,Alls,100
3000,6,2021,0,2021,Akraneskaupstaður, 6 ára,Alls,115
3000,6,2022,0,2022,Akraneskaupstaður, 6 ára,Alls,101
3000,6,2023,0,2023,Akraneskaupstaður, 6 ára,Alls,104
3000,6,2024,0,2024,Akraneskaupstaður, 6 ára,Alls,93
3000,6,2025,0,2025,Akraneskaupstaður, 6 ára,Alls,113
3000,6,2026,0,2026,Akraneskaupstaður, 6 ára,Alls,117
3000,7,1998,0,1998,Akraneskaupstaður, 7 ára,Alls,90
3000,7,1999,0,1999,Akraneskaupstaður, 7 ára,Alls,99
3000,7,2000,0,2000,Akraneskaupstaður, 7 ára,Alls,83
3000,7,2001,0,2001,Akraneskaupstaður, 7 ára,Alls,95
3000,7,2002,0,2002,Akraneskaupstaður, 7 ára,Alls,79
3000,7,2003,0,2003,Akraneskaupstaður, 7 ára,Alls,85
3000,7,2004,0,2004,Akraneskaupstaður, 7 ára,Alls,83
3000,7,2005,0,2005,Akraneskaupstaður, 7 ára,Alls,98
3000,7,2006,0,2006,Akraneskaupstaður, 7 ára,Alls,103
3000,7,2007,0,2007,Akraneskaupstaður, 7 ára,Alls,98
3000,7,2008,0,2008,Akraneskaupstaður, 7 ára,Alls,82
3000,7,2009,0,2009,Akraneskaupstaður, 7 ára,Alls,111
3000,7,2010,0,2010,Akraneskaupstaður, 7 ára,Alls,84
3000,7,2011,0,2011,Akraneskaupstaður, 7 ára,Alls,105
3000,7,2012,0,2012,Akraneskaupstaður, 7 ára,Alls,103
3000,7,2013,0,2013,Akraneskaupstaður, 7 ára,Alls,96
3000,7,2014,0,2014,Akraneskaupstaður, 7 ára,Alls,102
3000,7,2015,0,2015,Akraneskaupstaður, 7 ára,Alls,110
3000,7,2016,0,2016,Akraneskaupstaður, 7 ára,Alls,103
3000,7,2017,0,2017,Akraneskaupstaður, 7 ára,Alls,104
3000,7,2018,0,2018,Akraneskaupstaður, 7 ára,Alls,117
3000,7,2019,0,2019,Akraneskaupstaður, 7 ára,Alls,120
3000,7,2020,0,2020,Akraneskaupstaður, 7 ára,Alls,108
3000,7,2021,0,2021,Akraneskaupstaður, 7 ára,Alls,100
3000,7,2022,0,2022,Akraneskaupstaður, 7 ára,Alls,109
3000,7,2023,0,2023,Akraneskaupstaður, 7 ára,Alls,107
3000,7,2024,0,2024,Akraneskaupstaður, 7 ára,Alls,107
3000,7,2025,0,2025,Akraneskaupstaður, 7 ára,Alls,96
3000,7,2026,0,2026,Akraneskaupstaður, 7 ára,Alls,112
3000,8,1998,0,1998,Akraneskaupstaður, 8 ára,Alls,83
3000,8,1999,0,1999,Akraneskaupstaður, 8 ára,Alls,92
3000,8,2000,0,2000,Akraneskaupstaður, 8 ára,Alls,96
3000,8,2001,0,2001,Akraneskaupstaður, 8 ára,Alls,91
3000,8,2002,0,2002,Akraneskaupstaður, 8 ára,Alls,98
3000,8,2003,0,2003,Akraneskaupstaður, 8 ára,Alls,85
3000,8,2004,0,2004,Akraneskaupstaður, 8 ára,Alls,81
3000,8,2005,0,2005,Akraneskaupstaður, 8 ára,Alls,84
3000,8,2006,0,2006,Akraneskaupstaður, 8 ára,Alls,95
3000,8,2007,0,2007,Akraneskaupstaður, 8 ára,Alls,102
3000,8,2008,0,2008,Akraneskaupstaður, 8 ára,Alls,109
3000,8,2009,0,2009,Akraneskaupstaður, 8 ára,Alls,91
3000,8,2010,0,2010,Akraneskaupstaður, 8 ára,Alls,111
3000,8,2011,0,2011,Akraneskaupstaður, 8 ára,Alls,84
3000,8,2012,0,2012,Akraneskaupstaður, 8 ára,Alls,102
3000,8,2013,0,2013,Akraneskaupstaður, 8 ára,Alls,99
3000,8,2014,0,2014,Akraneskaupstaður, 8 ára,Alls,100
3000,8,2015,0,2015,Akraneskaupstaður, 8 ára,Alls,105
3000,8,2016,0,2016,Akraneskaupstaður, 8 ára,Alls,114
3000,8,2017,0,2017,Akraneskaupstaður, 8 ára,Alls,106
3000,8,2018,0,2018,Akraneskaupstaður, 8 ára,Alls,114
3000,8,2019,0,2019,Akraneskaupstaður, 8 ára,Alls,118
3000,8,2020,0,2020,Akraneskaupstaður, 8 ára,Alls,122
3000,8,2021,0,2021,Akraneskaupstaður, 8 ára,Alls,115
3000,8,2022,0,2022,Akraneskaupstaður, 8 ára,Alls,101
3000,8,2023,0,2023,Akraneskaupstaður, 8 ára,Alls,104
3000,8,2024,0,2024,Akraneskaupstaður, 8 ára,Alls,108
3000,8,2025,0,2025,Akraneskaupstaður, 8 ára,Alls,110
3000,8,2026,0,2026,Akraneskaupstaður, 8 ára,Alls,100
3000,9,1998,0,1998,Akraneskaupstaður, 9 ára,Alls,82
3000,9,1999,0,1999,Akraneskaupstaður, 9 ára,Alls,83
3000,9,2000,0,2000,Akraneskaupstaður, 9 ára,Alls,96
3000,9,2001,0,2001,Akraneskaupstaður, 9 ára,Alls,97
3000,9,2002,0,2002,Akraneskaupstaður, 9 ára,Alls,91
3000,9,2003,0,2003,Akraneskaupstaður, 9 ára,Alls,101
3000,9,2004,0,2004,Akraneskaupstaður, 9 ára,Alls,88
3000,9,2005,0,2005,Akraneskaupstaður, 9 ára,Alls,85
3000,9,2006,0,2006,Akraneskaupstaður, 9 ára,Alls,84
3000,9,2007,0,2007,Akraneskaupstaður, 9 ára,Alls,94
3000,9,2008,0,2008,Akraneskaupstaður, 9 ára,Alls,112
3000,9,2009,0,2009,Akraneskaupstaður, 9 ára,Alls,112
3000,9,2010,0,2010,Akraneskaupstaður, 9 ára,Alls,90
3000,9,2011,0,2011,Akraneskaupstaður, 9 ára,Alls,108
3000,9,2012,0,2012,Akraneskaupstaður, 9 ára,Alls,83
3000,9,2013,0,2013,Akraneskaupstaður, 9 ára,Alls,107
3000,9,2014,0,2014,Akraneskaupstaður, 9 ára,Alls,99
3000,9,2015,0,2015,Akraneskaupstaður, 9 ára,Alls,103
3000,9,2016,0,2016,Akraneskaupstaður, 9 ára,Alls,106
3000,9,2017,0,2017,Akraneskaupstaður, 9 ára,Alls,116
3000,9,2018,0,2018,Akraneskaupstaður, 9 ára,Alls,110
3000,9,2019,0,2019,Akraneskaupstaður, 9 ára,Alls,112
3000,9,2020,0,2020,Akraneskaupstaður, 9 ára,Alls,116
3000,9,2021,0,2021,Akraneskaupstaður, 9 ára,Alls,126
3000,9,2022,0,2022,Akraneskaupstaður, 9 ára,Alls,122
3000,9,2023,0,2023,Akraneskaupstaður, 9 ára,Alls,102
3000,9,2024,0,2024,Akraneskaupstaður, 9 ára,Alls,108
3000,9,2025,0,2025,Akraneskaupstaður, 9 ára,Alls,115
3000,9,2026,0,2026,Akraneskaupstaður, 9 ára,Alls,111
3000,10,1998,0,1998,Akraneskaupstaður, 10 ára,Alls,87
3000,10,1999,0,1999,Akraneskaupstaður, 10 ára,Alls,87
3000,10,2000,0,2000,Akraneskaupstaður, 10 ára,Alls,80
3000,10,2001,0,2001,Akraneskaupstaður, 10 ára,Alls,98
3000,10,2002,0,2002,Akraneskaupstaður, 10 ára,Alls,97
3000,10,2003,0,2003,Akraneskaupstaður, 10 ára,Alls,89
3000,10,2004,0,2004,Akraneskaupstaður, 10 ára,Alls,100
3000,10,2005,0,2005,Akraneskaupstaður, 10 ára,Alls,89
3000,10,2006,0,2006,Akraneskaupstaður, 10 ára,Alls,87
3000,10,2007,0,2007,Akraneskaupstaður, 10 ára,Alls,89
3000,10,2008,0,2008,Akraneskaupstaður, 10 ára,Alls,102
3000,10,2009,0,2009,Akraneskaupstaður, 10 ára,Alls,117
3000,10,2010,0,2010,Akraneskaupstaður, 10 ára,Alls,109
3000,10,2011,0,2011,Akraneskaupstaður, 10 ára,Alls,95
3000,10,2012,0,2012,Akraneskaupstaður, 10 ára,Alls,110
3000,10,2013,0,2013,Akraneskaupstaður, 10 ára,Alls,83
3000,10,2014,0,2014,Akraneskaupstaður, 10 ára,Alls,104
3000,10,2015,0,2015,Akraneskaupstaður, 10 ára,Alls,99
3000,10,2016,0,2016,Akraneskaupstaður, 10 ára,Alls,107
3000,10,2017,0,2017,Akraneskaupstaður, 10 ára,Alls,107
3000,10,2018,0,2018,Akraneskaupstaður, 10 ára,Alls,117
3000,10,2019,0,2019,Akraneskaupstaður, 10 ára,Alls,106
3000,10,2020,0,2020,Akraneskaupstaður, 10 ára,Alls,120
3000,10,2021,0,2021,Akraneskaupstaður, 10 ára,Alls,118
3000,10,2022,0,2022,Akraneskaupstaður, 10 ára,Alls,126
3000,10,2023,0,2023,Akraneskaupstaður, 10 ára,Alls,129
3000,10,2024,0,2024,Akraneskaupstaður, 10 ára,Alls,100
3000,10,2025,0,2025,Akraneskaupstaður, 10 ára,Alls,112
3000,10,2026,0,2026,Akraneskaupstaður, 10 ára,Alls,114
3000,11,1998,0,1998,Akraneskaupstaður, 11 ára,Alls,77
3000,11,1999,0,1999,Akraneskaupstaður, 11 ára,Alls,84
3000,11,2000,0,2000,Akraneskaupstaður, 11 ára,Alls,92
3000,11,2001,0,2001,Akraneskaupstaður, 11 ára,Alls,80
3000,11,2002,0,2002,Akraneskaupstaður, 11 ára,Alls,100
3000,11,2003,0,2003,Akraneskaupstaður, 11 ára,Alls,99
3000,11,2004,0,2004,Akraneskaupstaður, 11 ára,Alls,89
3000,11,2005,0,2005,Akraneskaupstaður, 11 ára,Alls,100
3000,11,2006,0,2006,Akraneskaupstaður, 11 ára,Alls,87
3000,11,2007,0,2007,Akraneskaupstaður, 11 ára,Alls,92
3000,11,2008,0,2008,Akraneskaupstaður, 11 ára,Alls,93
3000,11,2009,0,2009,Akraneskaupstaður, 11 ára,Alls,105
3000,11,2010,0,2010,Akraneskaupstaður, 11 ára,Alls,113
3000,11,2011,0,2011,Akraneskaupstaður, 11 ára,Alls,106
3000,11,2012,0,2012,Akraneskaupstaður, 11 ára,Alls,90
3000,11,2013,0,2013,Akraneskaupstaður, 11 ára,Alls,109
3000,11,2014,0,2014,Akraneskaupstaður, 11 ára,Alls,86
3000,11,2015,0,2015,Akraneskaupstaður, 11 ára,Alls,100
3000,11,2016,0,2016,Akraneskaupstaður, 11 ára,Alls,103
3000,11,2017,0,2017,Akraneskaupstaður, 11 ára,Alls,101
3000,11,2018,0,2018,Akraneskaupstaður, 11 ára,Alls,110
3000,11,2019,0,2019,Akraneskaupstaður, 11 ára,Alls,116
3000,11,2020,0,2020,Akraneskaupstaður, 11 ára,Alls,108
3000,11,2021,0,2021,Akraneskaupstaður, 11 ára,Alls,125
3000,11,2022,0,2022,Akraneskaupstaður, 11 ára,Alls,124
3000,11,2023,0,2023,Akraneskaupstaður, 11 ára,Alls,127
3000,11,2024,0,2024,Akraneskaupstaður, 11 ára,Alls,131
3000,11,2025,0,2025,Akraneskaupstaður, 11 ára,Alls,103
3000,11,2026,0,2026,Akraneskaupstaður, 11 ára,Alls,115
3000,12,1998,0,1998,Akraneskaupstaður, 12 ára,Alls,91
3000,12,1999,0,1999,Akraneskaupstaður, 12 ára,Alls,83
3000,12,2000,0,2000,Akraneskaupstaður, 12 ára,Alls,85
3000,12,2001,0,2001,Akraneskaupstaður, 12 ára,Alls,89
3000,12,2002,0,2002,Akraneskaupstaður, 12 ára,Alls,83
3000,12,2003,0,2003,Akraneskaupstaður, 12 ára,Alls,101
3000,12,2004,0,2004,Akraneskaupstaður, 12 ára,Alls,98
3000,12,2005,0,2005,Akraneskaupstaður, 12 ára,Alls,96
3000,12,2006,0,2006,Akraneskaupstaður, 12 ára,Alls,99
3000,12,2007,0,2007,Akraneskaupstaður, 12 ára,Alls,88
3000,12,2008,0,2008,Akraneskaupstaður, 12 ára,Alls,102
3000,12,2009,0,2009,Akraneskaupstaður, 12 ára,Alls,93
3000,12,2010,0,2010,Akraneskaupstaður, 12 ára,Alls,103
