year,sveitarfelag_source,sveitarfelag_harmonized,sveitarfelag_harmonization_status,sveitarfelag_harmonization_note,population_total,population_age_6_15,population_age_6_15_note,source_url,source_note
2019,Eyja- og Miklaholtshreppur,Eyja- og Miklaholtshreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,117,12,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Eyjafjarðarsveit,Eyjafjarðarsveit,unchanged,Already current for project joins.,1031,143,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Fjallabyggð,Fjallabyggð,unchanged,Already current for project joins.,1983,202,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Fjarðabyggð,Fjarðabyggð,unchanged,Already current for project joins.,5013,711,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Fljótsdalshreppur,Fljótsdalshreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,73,2,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Flóahreppur,Flóahreppur,unchanged,Already current for project joins.,656,103,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Garðabær,Garðabær,unchanged,Already current for project joins.,16015,2415,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Grindavíkurbær,Grindavíkurbær,unchanged,Already current for project joins.,3375,514,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Grundarfjarðarbær,Grundarfjarðarbær,unchanged,Already current for project joins.,842,95,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Grímsnes- og Grafningshreppur,Grímsnes- og Grafningshreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,478,36,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Grýtubakkahreppur,Grýtubakkahreppur,unchanged,Already current for project joins.,369,52,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Hafnarfjarðarkaupstaður,Hafnarfjarðarkaupstaður,unchanged,Already current for project joins.,29227,4300,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Hrunamannahreppur,Hrunamannahreppur,unchanged,Already current for project joins.,775,77,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Hvalfjarðarsveit,Hvalfjarðarsveit,unchanged,Already current for project joins.,630,94,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Hveragerðisbær,Hveragerðisbær,unchanged,Already current for project joins.,2596,332,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Hörgársveit,Hörgársveit,unchanged,Already current for project joins.,606,72,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Húnabyggð,Húnabyggð,unchanged,Already current for project joins.,1389,182,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Húnaþing vestra,Húnaþing vestra,unchanged,Already current for project joins.,1168,148,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Kaldrananeshreppur,Kaldrananeshreppur,unchanged,Already current for project joins.,102,7,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Kjósarhreppur,Kjósarhreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,233,23,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Kópavogsbær,Kópavogsbær,unchanged,Already current for project joins.,36295,5100,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Langanesbyggð,Langanesbyggð,unchanged,Already current for project joins.,575,79,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Mosfellsbær,Mosfellsbær,unchanged,Already current for project joins.,11286,1788,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Múlaþing,Múlaþing,unchanged,Already current for project joins.,4818,644,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Mýrdalshreppur,Mýrdalshreppur,unchanged,Already current for project joins.,667,51,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Norðurþing,Norðurþing,unchanged,Already current for project joins.,2930,311,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Rangárþing eystra,Rangárþing eystra,unchanged,Already current for project joins.,1889,238,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Rangárþing ytra,Rangárþing ytra,unchanged,Already current for project joins.,1606,165,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Reykhólahreppur,Reykhólahreppur,unchanged,Already current for project joins.,255,42,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Reykjanesbær,Reykjanesbær,unchanged,Already current for project joins.,18409,2443,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Reykjavíkurborg,Reykjavíkurborg,unchanged,Already current for project joins.,125360,15098,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Seltjarnarnesbær,Seltjarnarnesbær,unchanged,No project-local harmonization needed; carried forward as current/source name.,4565,608,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Skaftárhreppur,Skaftárhreppur,unchanged,Already current for project joins.,571,42,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Skagafjörður,Skagafjörður,unchanged,No project-local harmonization needed; carried forward as current/source name.,4148,513,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Skeiða- og Gnúpverjahreppur,Skeiða- og Gnúpverjahreppur,unchanged,Already current for project joins.,568,64,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Skorradalshreppur,Skorradalshreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,56,6,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Snæfellsbær,Snæfellsbær,unchanged,Already current for project joins.,1646,240,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Strandabyggð,Strandabyggð,unchanged,Already current for project joins.,434,46,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Suðurnesjabær,Suðurnesjabær,unchanged,Already current for project joins.,3429,474,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Svalbarðsstrandarhreppur,Svalbarðsstrandarhreppur,unchanged,Already current for project joins.,470,58,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Sveitarfélagið Hornafjörður,Sveitarfélagið Hornafjörður,unchanged,Already current for project joins.,2357,242,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Sveitarfélagið Skagaströnd,Sveitarfélagið Skagaströnd,unchanged,Already current for project joins.,447,69,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Sveitarfélagið Stykkishólmur,Sveitarfélagið Stykkishólmur,unchanged,No project-local harmonization needed; carried forward as current/source name.,1243,156,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Sveitarfélagið Vogar,Sveitarfélagið Vogar,unchanged,Already current for project joins.,1250,169,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Sveitarfélagið Árborg,Sveitarfélagið Árborg,unchanged,Already current for project joins.,9364,1478,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Sveitarfélagið Ölfus,Sveitarfélagið Ölfus,unchanged,Already current for project joins.,2106,262,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Súðavíkurhreppur,Súðavíkurhreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,197,23,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Tjörneshreppur,Tjörneshreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,53,1,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Vestmannaeyjabær,Vestmannaeyjabær,unchanged,Already current for project joins.,4243,516,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Vesturbyggð,Vesturbyggð,unchanged,Already current for project joins.,1224,173,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Vopnafjarðarhreppur,Vopnafjarðarhreppur,unchanged,Already current for project joins.,656,84,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Árneshreppur,Árneshreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,40,1,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Ásahreppur,Ásahreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,232,30,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Ísafjarðarbær,Ísafjarðarbær,unchanged,Already current for project joins.,3722,464,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2019,Þingeyjarsveit,Þingeyjarsveit,unchanged,Already current for project joins.,1346,147,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2020,Akraneskaupstaður,Akraneskaupstaður,unchanged,Already current for project joins.,7408,1113,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2020,Akureyrarbær,Akureyrarbær,unchanged,No project-local harmonization needed; carried forward as current/source name.,18761,2724,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2020,Bláskógabyggð,Bláskógabyggð,unchanged,Already current for project joins.,1117,132,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2020,Bolungarvíkurkaupstaður,Bolungarvíkurkaupstaður,unchanged,No project-local harmonization needed; carried forward as current/source name.,928,131,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2020,Borgarbyggð,Borgarbyggð,unchanged,Already current for project joins.,3730,478,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2020,Dalabyggð,Dalabyggð,unchanged,Already current for project joins.,624,87,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2020,Dalvíkurbyggð,Dalvíkurbyggð,unchanged,Already current for project joins.,1870,237,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2020,Eyja- og Miklaholtshreppur,Eyja- og Miklaholtshreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,123,14,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2020,Eyjafjarðarsveit,Eyjafjarðarsveit,unchanged,Already current for project joins.,1060,155,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
2020,Fjallabyggð,Fjallabyggð,unchanged,Already current for project joins.,1986,198,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
